Majority.protein.IDs,Mean RF score,St Dev of score,Feature_count,Used_for_positive_training,Training_label,Protein.names,Gene.names,Summed_intensities,Fasta.headers
Q15080,0.863548962241863,0.0821850397449397,7,"","",Neutrophil cytosol factor 4,NCF4,2631303500,>sp|Q15080|NCF4_HUMAN Neutrophil cytosol factor 4 OS=Homo sapiens GN=NCF4 PE=1 SV=2
Q14444;Q14444-2,0.86343339246992,0.086162292265717,13,"","",Caprin-1,CAPRIN1,188015194850,>sp|Q14444|CAPR1_HUMAN Caprin-1 OS=Homo sapiens GN=CAPRIN1 PE=1 SV=2;>sp|Q14444-2|CAPR1_HUMAN Isoform 2 of Caprin-1 OS=Homo sapiens GN=CAPRIN1
Q96PU8-9;Q96PU8-8;Q96PU8-6;Q96PU8,0.863172080389381,0.0844357304107082,9,"","",Protein quaking,QKI,36476704310,>sp|Q96PU8-9|QKI_HUMAN Isoform 6 of Protein quaking OS=Homo sapiens GN=QKI;>sp|Q96PU8-8|QKI_HUMAN Isoform 5 of Protein quaking OS=Homo sapiens GN=QKI;>sp|Q96PU8-6|QKI_HUMAN Isoform 4 of Protein quaking OS=Homo sapiens GN=QKI;>sp|Q96PU8|QKI_HUMAN Protein qu
Q8IVW6-4;Q8IVW6;Q8IVW6-3,0.862039056707628,0.070637939805154,6,"","",AT-rich interactive domain-containing protein 3B,ARID3B,893590350,>sp|Q8IVW6-4|ARI3B_HUMAN Isoform 4 of AT-rich interactive domain-containing protein 3B OS=Homo sapiens GN=ARID3B;>sp|Q8IVW6|ARI3B_HUMAN AT-rich interactive domain-containing protein 3B OS=Homo sapiens GN=ARID3B PE=1 SV=2;>sp|Q8IVW6-3|ARI3B_HUMAN Isoform 3
Q9BW19,0.856946312809531,0.107603317660924,9,"","",Kinesin-like protein KIFC1,KIFC1,22279084669,>sp|Q9BW19|KIFC1_HUMAN Kinesin-like protein KIFC1 OS=Homo sapiens GN=KIFC1 PE=1 SV=2
Q92541,0.855130426838154,0.0765440563327999,12,"","",RNA polymerase-associated protein RTF1 homolog,RTF1,32483463860,>sp|Q92541|RTF1_HUMAN RNA polymerase-associated protein RTF1 homolog OS=Homo sapiens GN=RTF1 PE=1 SV=4
Q8N954;Q8N954-2,0.854947582038203,0.037889198791196,5,"","",G patch domain-containing protein 11,GPATCH11,1997977320,>sp|Q8N954|GPT11_HUMAN G patch domain-containing protein 11 OS=Homo sapiens GN=GPATCH11 PE=1 SV=3;>sp|Q8N954-2|GPT11_HUMAN Isoform 2 of G patch domain-containing protein 11 OS=Homo sapiens GN=GPATCH11
Q96LR5,0.854906895437169,0.0879504927896519,9,"","",Ubiquitin-conjugating enzyme E2 E2,UBE2E2,10145040150,>sp|Q96LR5|UB2E2_HUMAN Ubiquitin-conjugating enzyme E2 E2 OS=Homo sapiens GN=UBE2E2 PE=1 SV=1
Q9NQ29;Q9NQ29-2;Q9NQ29-3,0.854832076534674,0.0590857667233303,11,"","",Putative RNA-binding protein Luc7-like 1,LUC7L,15490339498,>sp|Q9NQ29|LUC7L_HUMAN Putative RNA-binding protein Luc7-like 1 OS=Homo sapiens GN=LUC7L PE=1 SV=1;>sp|Q9NQ29-2|LUC7L_HUMAN Isoform 2 of Putative RNA-binding protein Luc7-like 1 OS=Homo sapiens GN=LUC7L;>sp|Q9NQ29-3|LUC7L_HUMAN Isoform 3 of Putative RNA-bi
Q9BU89,0.854368220996316,0.0732157966170912,10,"","",Deoxyhypusine hydroxylase,DOHH,11565130667,>sp|Q9BU89|DOHH_HUMAN Deoxyhypusine hydroxylase OS=Homo sapiens GN=DOHH PE=1 SV=1
Q8NG31-2;Q8NG31;Q8NG31-4;Q8NG31-3,0.852350470322957,0.0939446196714566,6,"","",Protein CASC5,CASC5,2537133502,>sp|Q8NG31-2|CASC5_HUMAN Isoform 2 of Protein CASC5 OS=Homo sapiens GN=CASC5;>sp|Q8NG31|CASC5_HUMAN Protein CASC5 OS=Homo sapiens GN=CASC5 PE=1 SV=3;>sp|Q8NG31-4|CASC5_HUMAN Isoform 4 of Protein CASC5 OS=Homo sapiens GN=CASC5;>sp|Q8NG31-3|CASC5_HUMAN Isofo
Q86YH6;Q86YH6-2,0.851541844306573,0.0559137841661688,6,"","",Decaprenyl-diphosphate synthase subunit 2,PDSS2,1157113455.1,>sp|Q86YH6|DLP1_HUMAN Decaprenyl-diphosphate synthase subunit 2 OS=Homo sapiens GN=PDSS2 PE=1 SV=2;>sp|Q86YH6-2|DLP1_HUMAN Isoform 2 of Decaprenyl-diphosphate synthase subunit 2 OS=Homo sapiens GN=PDSS2
Q96E14,0.850230957020487,0.0959294467149151,7,"","",RecQ-mediated genome instability protein 2,RMI2,136140615,>sp|Q96E14|RMI2_HUMAN RecQ-mediated genome instability protein 2 OS=Homo sapiens GN=RMI2 PE=1 SV=2
Q6ZRI6-2,0.850038750508998,0.0672354976916231,6,"","",Uncharacterized protein C15orf39,C15orf39,272221387,>sp|Q6ZRI6-2|CO039_HUMAN Isoform 2 of Uncharacterized protein C15orf39 OS=Homo sapiens GN=C15orf39
Q3B7T1;Q3B7T1-5;Q3B7T1-3,0.846129975544523,0.092836901899054,7,"","",Erythroid differentiation-related factor 1,EDRF1,705996249,>sp|Q3B7T1|EDRF1_HUMAN Erythroid differentiation-related factor 1 OS=Homo sapiens GN=EDRF1 PE=1 SV=1;>sp|Q3B7T1-5|EDRF1_HUMAN Isoform 4 of Erythroid differentiation-related factor 1 OS=Homo sapiens GN=EDRF1;>sp|Q3B7T1-3|EDRF1_HUMAN Isoform 2 of Erythroid d
P49454,0.842366730733896,0.074546571854139,9,"","",Centromere protein F,CENPF,22809528629,>sp|P49454|CENPF_HUMAN Centromere protein F OS=Homo sapiens GN=CENPF PE=1 SV=2
Q9BW85,0.842147154553913,0.0474571689649223,6,"","",Coiled-coil domain-containing protein 94,CCDC94,1196181870,>sp|Q9BW85|CCD94_HUMAN Coiled-coil domain-containing protein 94 OS=Homo sapiens GN=CCDC94 PE=1 SV=1
O96033,0.839575607096053,0.0626812167603015,5,"","",Molybdopterin synthase sulfur carrier subunit,MOCS2,1226810220,>sp|O96033|MOC2A_HUMAN Molybdopterin synthase sulfur carrier subunit OS=Homo sapiens GN=MOCS2 PE=1 SV=1
Q9BZD4,0.837445615126155,0.0566557052843074,7,"","",Kinetochore protein Nuf2,NUF2,4837315938,>sp|Q9BZD4|NUF2_HUMAN Kinetochore protein Nuf2 OS=Homo sapiens GN=NUF2 PE=1 SV=2
Q16760-2;Q16760,0.837290292500959,0.0471007507612181,5,"","",Diacylglycerol kinase delta,DGKD,247052040,>sp|Q16760-2|DGKD_HUMAN Isoform 1 of Diacylglycerol kinase delta OS=Homo sapiens GN=DGKD;>sp|Q16760|DGKD_HUMAN Diacylglycerol kinase delta OS=Homo sapiens GN=DGKD PE=1 SV=4
P40938;P40938-2,0.837129769559573,0.0713826053947246,11,Used,Positive,Replication factor C subunit 3,RFC3,54491684020,>sp|P40938|RFC3_HUMAN Replication factor C subunit 3 OS=Homo sapiens GN=RFC3 PE=1 SV=2;>sp|P40938-2|RFC3_HUMAN Isoform 2 of Replication factor C subunit 3 OS=Homo sapiens GN=RFC3
Q9H3F6;Q9H3F6-2,0.836080782157317,0.058311272777634,5,"","",BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 3,KCTD10,1790125840,>sp|Q9H3F6|BACD3_HUMAN BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 3 OS=Homo sapiens GN=KCTD10 PE=1 SV=1;>sp|Q9H3F6-2|BACD3_HUMAN Isoform 2 of BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 3 O
Q8IVM0,0.835920124925452,0.07920437986422,10,"","",Coiled-coil domain-containing protein 50,CCDC50,27242608683,>sp|Q8IVM0|CCD50_HUMAN Coiled-coil domain-containing protein 50 OS=Homo sapiens GN=CCDC50 PE=1 SV=1
P52732,0.835879833145038,0.0830173750500373,9,"","",Kinesin-like protein KIF11,KIF11,16953654400,>sp|P52732|KIF11_HUMAN Kinesin-like protein KIF11 OS=Homo sapiens GN=KIF11 PE=1 SV=2
P06400,0.835409173385935,0.0930403290510284,9,"","",Retinoblastoma-associated protein,RB1,8153715280,>sp|P06400|RB_HUMAN Retinoblastoma-associated protein OS=Homo sapiens GN=RB1 PE=1 SV=2
Q96HA7;Q96HA7-2,0.83413810238768,0.0632721435206374,8,"","",Tonsoku-like protein,TONSL,12232605638,>sp|Q96HA7|TONSL_HUMAN Tonsoku-like protein OS=Homo sapiens GN=TONSL PE=1 SV=2;>sp|Q96HA7-2|TONSL_HUMAN Isoform 2 of Tonsoku-like protein OS=Homo sapiens GN=TONSL
Q15645,0.831352301532058,0.0760919228700058,12,"","",Pachytene checkpoint protein 2 homolog,TRIP13,44599444600,>sp|Q15645|PCH2_HUMAN Pachytene checkpoint protein 2 homolog OS=Homo sapiens GN=TRIP13 PE=1 SV=2
Q9BZX2,0.830348744408672,0.0985343325374605,10,"","",Uridine-cytidine kinase 2,UCK2,21837636760,>sp|Q9BZX2|UCK2_HUMAN Uridine-cytidine kinase 2 OS=Homo sapiens GN=UCK2 PE=1 SV=1
O43670-2;O43670;O43670-4;O43670-3,0.82634804321117,0.0884656819685424,13,"","",BUB3-interacting and GLEBS motif-containing protein ZNF207,ZNF207,51052539500,>sp|O43670-2|ZN207_HUMAN Isoform 2 of BUB3-interacting and GLEBS motif-containing protein ZNF207 OS=Homo sapiens GN=ZNF207;>sp|O43670|ZN207_HUMAN BUB3-interacting and GLEBS motif-containing protein ZNF207 OS=Homo sapiens GN=ZNF207 PE=1 SV=1;>sp|O43670-4|ZN
Q9UEY8-2;Q9UEY8,0.824260062255799,0.0972267046651449,10,"","",Gamma-adducin,ADD3,9663831770,>sp|Q9UEY8-2|ADDG_HUMAN Isoform 1 of Gamma-adducin OS=Homo sapiens GN=ADD3;>sp|Q9UEY8|ADDG_HUMAN Gamma-adducin OS=Homo sapiens GN=ADD3 PE=1 SV=1
Q9BV73;Q9BV73-2,0.82174351630714,0.085164302442817,8,"","",Centrosome-associated protein CEP250,CEP250,1740595413,>sp|Q9BV73|CP250_HUMAN Centrosome-associated protein CEP250 OS=Homo sapiens GN=CEP250 PE=1 SV=2;>sp|Q9BV73-2|CP250_HUMAN Isoform 2 of Centrosome-associated protein CEP250 OS=Homo sapiens GN=CEP250
Q8NFY9,0.821354304549801,0.0667520247410598,6,"","",Kelch repeat and BTB domain-containing protein 8,KBTBD8,94288593,>sp|Q8NFY9|KBTB8_HUMAN Kelch repeat and BTB domain-containing protein 8 OS=Homo sapiens GN=KBTBD8 PE=2 SV=2
P06493,0.821121736193206,0.0780593587886025,12,"","",Cyclin-dependent kinase 1,CDK1,155155702050,>sp|P06493|CDK1_HUMAN Cyclin-dependent kinase 1 OS=Homo sapiens GN=CDK1 PE=1 SV=3
P04818;P04818-2;P04818-3,0.819945751230381,0.107082404852982,10,"","",Thymidylate synthase,TYMS,34972037860,>sp|P04818|TYSY_HUMAN Thymidylate synthase OS=Homo sapiens GN=TYMS PE=1 SV=3;>sp|P04818-2|TYSY_HUMAN Isoform 2 of Thymidylate synthase OS=Homo sapiens GN=TYMS;>sp|P04818-3|TYSY_HUMAN Isoform 3 of Thymidylate synthase OS=Homo sapiens GN=TYMS
P31350-2,0.819938801993713,0.094261215976427,12,"","",Ribonucleoside-diphosphate reductase subunit M2,RRM2,61014015844,>sp|P31350-2|RIR2_HUMAN Isoform 2 of Ribonucleoside-diphosphate reductase subunit M2 OS=Homo sapiens GN=RRM2
Q9H0H5,0.81808140685104,0.0874034306858706,11,"","",Rac GTPase-activating protein 1,RACGAP1,32035155000,>sp|Q9H0H5|RGAP1_HUMAN Rac GTPase-activating protein 1 OS=Homo sapiens GN=RACGAP1 PE=1 SV=1
Q14202,0.816804032767795,0.0668140499309361,9,"","",Zinc finger MYM-type protein 3,ZMYM3,10504210932,>sp|Q14202|ZMYM3_HUMAN Zinc finger MYM-type protein 3 OS=Homo sapiens GN=ZMYM3 PE=1 SV=2
P41567,0.816706436036266,0.0855946171101347,11,"","",Eukaryotic translation initiation factor 1,EIF1,135366520867,>sp|P41567|EIF1_HUMAN Eukaryotic translation initiation factor 1 OS=Homo sapiens GN=EIF1 PE=1 SV=1
Q99575,0.816522183873536,0.100044472561471,10,"","",Ribonucleases P/MRP protein subunit POP1,POP1,33410706840,>sp|Q99575|POP1_HUMAN Ribonucleases P/MRP protein subunit POP1 OS=Homo sapiens GN=POP1 PE=1 SV=2
Q6P9B6,0.816181752245036,0.0580498348489737,5,"","",TLD domain-containing protein 1,TLDC1,15404535340,>sp|Q6P9B6|TLDC1_HUMAN TLD domain-containing protein 1 OS=Homo sapiens GN=TLDC1 PE=1 SV=2
O60563,0.814806440868291,0.0949838148373186,8,"","",Cyclin-T1,CCNT1,7351872314,>sp|O60563|CCNT1_HUMAN Cyclin-T1 OS=Homo sapiens GN=CCNT1 PE=1 SV=1
Q99873-4,0.814016498220296,0.0766853247206701,15,"","",Protein arginine N-methyltransferase 1,PRMT1,416661626670,>sp|Q99873-4|ANM1_HUMAN Isoform 4 of Protein arginine N-methyltransferase 1 OS=Homo sapiens GN=PRMT1
Q9H0D6;Q9H0D6-2,0.812380380287486,0.131197639861566,14,"","",5-3 exoribonuclease 2,XRN2,87348746362,>sp|Q9H0D6|XRN2_HUMAN 5-3 exoribonuclease 2 OS=Homo sapiens GN=XRN2 PE=1 SV=1;>sp|Q9H0D6-2|XRN2_HUMAN Isoform 2 of 5-3 exoribonuclease 2 OS=Homo sapiens GN=XRN2
Q7Z417,0.809957255124983,0.106498300617622,9,"","",Nuclear fragile X mental retardation-interacting protein 2,NUFIP2,12653533956,>sp|Q7Z417|NUFP2_HUMAN Nuclear fragile X mental retardation-interacting protein 2 OS=Homo sapiens GN=NUFIP2 PE=1 SV=1
O95613;O95613-2,0.809082757278331,0.0437196329693523,6,"","",Pericentrin,PCNT,2738296614,>sp|O95613|PCNT_HUMAN Pericentrin OS=Homo sapiens GN=PCNT PE=1 SV=4;>sp|O95613-2|PCNT_HUMAN Isoform 2 of Pericentrin OS=Homo sapiens GN=PCNT
Q10589-2;Q10589,0.808967704667908,0.0966837225114442,10,"","",Bone marrow stromal antigen 2,BST2,7525387560,>sp|Q10589-2|BST2_HUMAN Isoform 2 of Bone marrow stromal antigen 2 OS=Homo sapiens GN=BST2;>sp|Q10589|BST2_HUMAN Bone marrow stromal antigen 2 OS=Homo sapiens GN=BST2 PE=1 SV=1
Q6WCQ1-2;Q6WCQ1;Q6WCQ1-3,0.807983466447987,0.0488969160370358,5,"","",Myosin phosphatase Rho-interacting protein,MPRIP,7756219952,>sp|Q6WCQ1-2|MPRIP_HUMAN Isoform 2 of Myosin phosphatase Rho-interacting protein OS=Homo sapiens GN=MPRIP;>sp|Q6WCQ1|MPRIP_HUMAN Myosin phosphatase Rho-interacting protein OS=Homo sapiens GN=MPRIP PE=1 SV=3;>sp|Q6WCQ1-3|MPRIP_HUMAN Isoform 3 of Myosin phos
Q9NVN8,0.806825494514479,0.0967765268022985,8,"","",Guanine nucleotide-binding protein-like 3-like protein,GNL3L,5830302200,>sp|Q9NVN8|GNL3L_HUMAN Guanine nucleotide-binding protein-like 3-like protein OS=Homo sapiens GN=GNL3L PE=1 SV=1
Q96GM8;Q96GM8-2,0.803676538532685,0.0938335592850096,9,"","",Target of EGR1 protein 1,TOE1,8115975060,>sp|Q96GM8|TOE1_HUMAN Target of EGR1 protein 1 OS=Homo sapiens GN=TOE1 PE=1 SV=1;>sp|Q96GM8-2|TOE1_HUMAN Isoform 2 of Target of EGR1 protein 1 OS=Homo sapiens GN=TOE1
P12004,0.801723739412889,0.0877170395092356,15,Used,Positive,Proliferating cell nuclear antigen,PCNA,894609596117,>sp|P12004|PCNA_HUMAN Proliferating cell nuclear antigen OS=Homo sapiens GN=PCNA PE=1 SV=1
Q99661;Q99661-2,0.800543028800209,0.116265983041836,9,"","",Kinesin-like protein KIF2C,KIF2C,20168480080,>sp|Q99661|KIF2C_HUMAN Kinesin-like protein KIF2C OS=Homo sapiens GN=KIF2C PE=1 SV=2;>sp|Q99661-2|KIF2C_HUMAN Isoform 2 of Kinesin-like protein KIF2C OS=Homo sapiens GN=KIF2C
Q8TF68;Q8TF68-3;Q8TF68-2,0.799895458269137,0.059749971773354,7,"","",Zinc finger protein 384,ZNF384,6360969545,>sp|Q8TF68|ZN384_HUMAN Zinc finger protein 384 OS=Homo sapiens GN=ZNF384 PE=1 SV=2;>sp|Q8TF68-3|ZN384_HUMAN Isoform 3 of Zinc finger protein 384 OS=Homo sapiens GN=ZNF384;>sp|Q8TF68-2|ZN384_HUMAN Isoform 2 of Zinc finger protein 384 OS=Homo sapiens GN=ZNF3
Q96GX2,0.798918362373269,0.056224372825486,5,"","",Putative ataxin-7-like protein 3B,ATXN7L3B,914771876,>sp|Q96GX2|A7L3B_HUMAN Putative ataxin-7-like protein 3B OS=Homo sapiens GN=ATXN7L3B PE=3 SV=2
O95983;O95983-2,0.798596999236314,0.0798279727821838,10,"","",Methyl-CpG-binding domain protein 3,MBD3,8361596458,>sp|O95983|MBD3_HUMAN Methyl-CpG-binding domain protein 3 OS=Homo sapiens GN=MBD3 PE=1 SV=1;>sp|O95983-2|MBD3_HUMAN Isoform 2 of Methyl-CpG-binding domain protein 3 OS=Homo sapiens GN=MBD3
P46531,0.797951975612442,0.0768097451418818,5,"","",Neurogenic locus notch homolog protein 1;Notch 1 extracellular truncation;Notch 1 intracellular domain,NOTCH1,2776933373,>sp|P46531|NOTC1_HUMAN Neurogenic locus notch homolog protein 1 OS=Homo sapiens GN=NOTCH1 PE=1 SV=4
O14777,0.797823340347744,0.067747883590567,6,"","",Kinetochore protein NDC80 homolog,NDC80,4858964280,>sp|O14777|NDC80_HUMAN Kinetochore protein NDC80 homolog OS=Homo sapiens GN=NDC80 PE=1 SV=1
P26358-2,0.797006226115108,0.127729489092212,12,"","",DNA (cytosine-5)-methyltransferase 1,DNMT1,284245987360,>sp|P26358-2|DNMT1_HUMAN Isoform 2 of DNA (cytosine-5)-methyltransferase 1 OS=Homo sapiens GN=DNMT1
Q8TDP1;Q8TDP1-2,0.7922474840688,0.0990797631726943,9,"","",Ribonuclease H2 subunit C,RNASEH2C,11592464560,>sp|Q8TDP1|RNH2C_HUMAN Ribonuclease H2 subunit C OS=Homo sapiens GN=RNASEH2C PE=1 SV=1;>sp|Q8TDP1-2|RNH2C_HUMAN Isoform 2 of Ribonuclease H2 subunit C OS=Homo sapiens GN=RNASEH2C
O43805,0.791296139122803,0.0765195879448754,6,"","",Sjoegren syndrome nuclear autoantigen 1,SSNA1,1420029060,>sp|O43805|SSNA1_HUMAN Sjoegren syndrome nuclear autoantigen 1 OS=Homo sapiens GN=SSNA1 PE=1 SV=2
Q9NRY2;Q9NRY2-2,0.79077681596572,0.0915506442240268,7,"","",SOSS complex subunit C,INIP,1661594330,>sp|Q9NRY2|SOSSC_HUMAN SOSS complex subunit C OS=Homo sapiens GN=INIP PE=1 SV=1;>sp|Q9NRY2-2|SOSSC_HUMAN Isoform 2 of SOSS complex subunit C OS=Homo sapiens GN=INIP
P61457,0.787974813354956,0.104762846866445,9,"","",Pterin-4-alpha-carbinolamine dehydratase,PCBD1,36169129540,>sp|P61457|PHS_HUMAN Pterin-4-alpha-carbinolamine dehydratase OS=Homo sapiens GN=PCBD1 PE=1 SV=2
Q96HC4,0.786956405982612,0.102409047856898,15,"","",PDZ and LIM domain protein 5,PDLIM5,369132308010,>sp|Q96HC4|PDLI5_HUMAN PDZ and LIM domain protein 5 OS=Homo sapiens GN=PDLIM5 PE=1 SV=5
Q9NUQ6;Q9NUQ6-4;Q9NUQ6-3,0.786478336491104,0.127514335738098,9,"","",SPATS2-like protein,SPATS2L,16796160640,>sp|Q9NUQ6|SPS2L_HUMAN SPATS2-like protein OS=Homo sapiens GN=SPATS2L PE=1 SV=2;>sp|Q9NUQ6-4|SPS2L_HUMAN Isoform 4 of SPATS2-like protein OS=Homo sapiens GN=SPATS2L;>sp|Q9NUQ6-3|SPS2L_HUMAN Isoform 3 of SPATS2-like protein OS=Homo sapiens GN=SPATS2L
Q5UIP0-2;Q5UIP0,0.786031311560717,0.102795973166137,10,"","",Telomere-associated protein RIF1,RIF1,64173492060,>sp|Q5UIP0-2|RIF1_HUMAN Isoform 2 of Telomere-associated protein RIF1 OS=Homo sapiens GN=RIF1;>sp|Q5UIP0|RIF1_HUMAN Telomere-associated protein RIF1 OS=Homo sapiens GN=RIF1 PE=1 SV=2
Q8TB72-3;Q8TB72;Q8TB72-2,0.783196887872525,0.0863636881906539,6,"","",Pumilio homolog 2,PUM2,1953806860,>sp|Q8TB72-3|PUM2_HUMAN Isoform 3 of Pumilio homolog 2 OS=Homo sapiens GN=PUM2;>sp|Q8TB72|PUM2_HUMAN Pumilio homolog 2 OS=Homo sapiens GN=PUM2 PE=1 SV=2;>sp|Q8TB72-2|PUM2_HUMAN Isoform 2 of Pumilio homolog 2 OS=Homo sapiens GN=PUM2
Q8TCG2,0.780598767342991,0.0974843055280354,6,"","",Phosphatidylinositol 4-kinase type 2-beta,PI4K2B,245156301,>sp|Q8TCG2|P4K2B_HUMAN Phosphatidylinositol 4-kinase type 2-beta OS=Homo sapiens GN=PI4K2B PE=1 SV=1
Q6PL18,0.780337008233261,0.104281601640031,11,"","",ATPase family AAA domain-containing protein 2,ATAD2,270357301300,>sp|Q6PL18|ATAD2_HUMAN ATPase family AAA domain-containing protein 2 OS=Homo sapiens GN=ATAD2 PE=1 SV=1
Q8N999,0.779976020420264,0.0942874600430801,6,"","",Uncharacterized protein C12orf29,C12orf29,8852963720,>sp|Q8N999|CL029_HUMAN Uncharacterized protein C12orf29 OS=Homo sapiens GN=C12orf29 PE=1 SV=2
Q9BVC3,0.778655023945449,0.0520271915026112,6,"",Positive,Sister chromatid cohesion protein DCC1,DSCC1,1014669662,>sp|Q9BVC3|DCC1_HUMAN Sister chromatid cohesion protein DCC1 OS=Homo sapiens GN=DSCC1 PE=1 SV=2
Q01650,0.778639291678769,0.0814022251243424,10,"","",Large neutral amino acids transporter small subunit 1,SLC7A5,39162509049,>sp|Q01650|LAT1_HUMAN Large neutral amino acids transporter small subunit 1 OS=Homo sapiens GN=SLC7A5 PE=1 SV=2
P17706;P17706-2;P17706-3;P17706-4,0.776252861260351,0.0417573250455678,6,"","",Tyrosine-protein phosphatase non-receptor type 2,PTPN2,6763123793,>sp|P17706|PTN2_HUMAN Tyrosine-protein phosphatase non-receptor type 2 OS=Homo sapiens GN=PTPN2 PE=1 SV=2;>sp|P17706-2|PTN2_HUMAN Isoform 2 of Tyrosine-protein phosphatase non-receptor type 2 OS=Homo sapiens GN=PTPN2;>sp|P17706-3|PTN2_HUMAN Isoform 3 of Ty
Q96R06,0.773135740178538,0.100223265525701,5,"","",Sperm-associated antigen 5,SPAG5,2117417219,>sp|Q96R06|SPAG5_HUMAN Sperm-associated antigen 5 OS=Homo sapiens GN=SPAG5 PE=1 SV=2
Q9BXB4,0.771424243589907,0.102876392885821,8,"","",Oxysterol-binding protein-related protein 11,OSBPL11,8988344120,>sp|Q9BXB4|OSB11_HUMAN Oxysterol-binding protein-related protein 11 OS=Homo sapiens GN=OSBPL11 PE=1 SV=2
P28799;P28799-2;P28799-3,0.771115159938107,0.0623908804223153,9,"","",Granulins;Acrogranin;Paragranulin;Granulin-1;Granulin-2;Granulin-3;Granulin-4;Granulin-5;Granulin-6;Granulin-7,GRN,49410807857,>sp|P28799|GRN_HUMAN Granulins OS=Homo sapiens GN=GRN PE=1 SV=2;>sp|P28799-2|GRN_HUMAN Isoform 2 of Granulins OS=Homo sapiens GN=GRN;>sp|P28799-3|GRN_HUMAN Isoform 3 of Granulins OS=Homo sapiens GN=GRN
P14859-5;P14859-6,0.770856064653782,0.0927728956015109,9,"","","POU domain, class 2, transcription factor 1",POU2F1,2700409452,">sp|P14859-5|PO2F1_HUMAN Isoform 5 of POU domain, class 2, transcription factor 1 OS=Homo sapiens GN=POU2F1;>sp|P14859-6|PO2F1_HUMAN Isoform 6 of POU domain, class 2, transcription factor 1 OS=Homo sapiens GN=POU2F1"
Q9Y5B0;Q9Y5B0-4,0.768996613961417,0.0970589691521391,8,"","",RNA polymerase II subunit A C-terminal domain phosphatase,CTDP1,4820790530,>sp|Q9Y5B0|CTDP1_HUMAN RNA polymerase II subunit A C-terminal domain phosphatase OS=Homo sapiens GN=CTDP1 PE=1 SV=3;>sp|Q9Y5B0-4|CTDP1_HUMAN Isoform 4 of RNA polymerase II subunit A C-terminal domain phosphatase OS=Homo sapiens GN=CTDP1
Q8NFA0,0.768327730759996,0.0710286482534015,6,"","",Ubiquitin carboxyl-terminal hydrolase 32,USP32,9219135398,>sp|Q8NFA0|UBP32_HUMAN Ubiquitin carboxyl-terminal hydrolase 32 OS=Homo sapiens GN=USP32 PE=1 SV=1
Q6IQ32,0.766996273481051,0.0562675085046172,5,"","",ADNP homeobox protein 2,ADNP2,626444017,>sp|Q6IQ32|ADNP2_HUMAN ADNP homeobox protein 2 OS=Homo sapiens GN=ADNP2 PE=1 SV=1
Q9UN86,0.766483285057962,0.0443136840796169,13,"","",Ras GTPase-activating protein-binding protein 2,G3BP2,101538119405,>sp|Q9UN86|G3BP2_HUMAN Ras GTPase-activating protein-binding protein 2 OS=Homo sapiens GN=G3BP2 PE=1 SV=2
Q8IYB7;Q8IYB7-2,0.766114565994055,0.0377887821648895,6,"","",DIS3-like exonuclease 2,DIS3L2,4043397680,>sp|Q8IYB7|DI3L2_HUMAN DIS3-like exonuclease 2 OS=Homo sapiens GN=DIS3L2 PE=1 SV=4;>sp|Q8IYB7-2|DI3L2_HUMAN Isoform 2 of DIS3-like exonuclease 2 OS=Homo sapiens GN=DIS3L2
Q07864,0.766051237008662,0.107155207111982,9,Used,Positive,DNA polymerase epsilon catalytic subunit A,POLE,18229522864,>sp|Q07864|DPOE1_HUMAN DNA polymerase epsilon catalytic subunit A OS=Homo sapiens GN=POLE PE=1 SV=5
P35610;P35610-3;P35610-2,0.765886081660777,0.115157668459605,8,"","",Sterol O-acyltransferase 1,SOAT1,13232814687,>sp|P35610|SOAT1_HUMAN Sterol O-acyltransferase 1 OS=Homo sapiens GN=SOAT1 PE=1 SV=3;>sp|P35610-3|SOAT1_HUMAN Isoform 3 of Sterol O-acyltransferase 1 OS=Homo sapiens GN=SOAT1;>sp|P35610-2|SOAT1_HUMAN Isoform 2 of Sterol O-acyltransferase 1 OS=Homo sapiens
Q9BTM9;Q9BTM9-2;Q9BTM9-3,0.764346033203039,0.0583639472013648,5,"","",Ubiquitin-related modifier 1,URM1,4352525242,>sp|Q9BTM9|URM1_HUMAN Ubiquitin-related modifier 1 OS=Homo sapiens GN=URM1 PE=1 SV=1;>sp|Q9BTM9-2|URM1_HUMAN Isoform 2 of Ubiquitin-related modifier 1 OS=Homo sapiens GN=URM1;>sp|Q9BTM9-3|URM1_HUMAN Isoform 3 of Ubiquitin-related modifier 1 OS=Homo sapiens
A2VDJ0;A2VDJ0-5;A2VDJ0-6;A2VDJ0-3;A2VDJ0-2,0.76340731634792,0.109927757265495,6,"","",Transmembrane protein 131-like,KIAA0922,924415990,>sp|A2VDJ0|T131L_HUMAN Transmembrane protein 131-like OS=Homo sapiens GN=KIAA0922 PE=1 SV=2;>sp|A2VDJ0-5|T131L_HUMAN Isoform 4 of Transmembrane protein 131-like OS=Homo sapiens GN=KIAA0922;>sp|A2VDJ0-6|T131L_HUMAN Isoform 5 of Transmembrane protein 131-lik
