"Majority.protein.IDs","Mean RF score","St Dev of score","Feature_count","Used_for_positive_training","Training_label","Protein.names","Gene.names","Summed_intensities","Fasta.headers"
"Q9GZU8",0.6450699617835113,0.0650074375479309,184,,,"Protein FAM192A","FAM192A",8.108852794E9,">sp|Q9GZU8|F192A_HUMAN Protein FAM192A OS=Homo sapiens GN=FAM192A PE=1 SV=1"
"Q3B7T1;Q3B7T1-5;Q3B7T1-3",0.6434420132510118,0.057587281631235804,92,,,"Erythroid differentiation-related factor 1","EDRF1",7.05996249E8,">sp|Q3B7T1|EDRF1_HUMAN Erythroid differentiation-related factor 1 OS=Homo sapiens GN=EDRF1 PE=1 SV=1;>sp|Q3B7T1-5|EDRF1_HUMAN Isoform 4 of Erythroid differentiation-related factor 1 OS=Homo sapiens GN=EDRF1;>sp|Q3B7T1-3|EDRF1_HUMAN Isoform 2 of Erythroid d"
"Q13588",0.6421029457870134,0.06162792070340117,109,,,"GRB2-related adapter protein","GRAP",7.909768774E9,">sp|Q13588|GRAP_HUMAN GRB2-related adapter protein OS=Homo sapiens GN=GRAP PE=1 SV=1"
"Q6PL18",0.6416645056483847,0.05494810219239016,198,,,"ATPase family AAA domain-containing protein 2","ATAD2",2.703573013E11,">sp|Q6PL18|ATAD2_HUMAN ATPase family AAA domain-containing protein 2 OS=Homo sapiens GN=ATAD2 PE=1 SV=1"
"P43246",0.6412600674628949,0.07074545861485954,265,,,"DNA mismatch repair protein Msh2","MSH2",2.3459589881E11,">sp|P43246|MSH2_HUMAN DNA mismatch repair protein Msh2 OS=Homo sapiens GN=MSH2 PE=1 SV=1"
"Q86YP4;Q86YP4-3",0.6410996112479389,0.078979035503075,219,,,"Transcriptional repressor p66-alpha","GATAD2A",2.763414307E10,">sp|Q86YP4|P66A_HUMAN Transcriptional repressor p66-alpha OS=Homo sapiens GN=GATAD2A PE=1 SV=1;>sp|Q86YP4-3|P66A_HUMAN Isoform 3 of Transcriptional repressor p66-alpha OS=Homo sapiens GN=GATAD2A"
"P50151",0.6409548578250377,0.04361900068189769,76,,,"Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-10","GNG10",1.30005613E9,">sp|P50151|GBG10_HUMAN Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-10 OS=Homo sapiens GN=GNG10 PE=1 SV=1"
"P06493",0.6407110606346065,0.07160458968859772,260,,,"Cyclin-dependent kinase 1","CDK1",1.5515570205E11,">sp|P06493|CDK1_HUMAN Cyclin-dependent kinase 1 OS=Homo sapiens GN=CDK1 PE=1 SV=3"
"Q5UE93",0.6391682634553398,0.04211606809767017,74,,,"Phosphoinositide 3-kinase regulatory subunit 6","PIK3R6",1.46465111E9,">sp|Q5UE93|PI3R6_HUMAN Phosphoinositide 3-kinase regulatory subunit 6 OS=Homo sapiens GN=PIK3R6 PE=1 SV=1"
"P0CG13",0.6381957119244014,0.03665240114347391,65,"Used","Positive","Chromosome transmission fidelity protein 8 homolog","CHTF8",9.07814035E8,">sp|P0CG13|CTF8_HUMAN Chromosome transmission fidelity protein 8 homolog OS=Homo sapiens GN=CHTF8 PE=1 SV=1"
"P10319",0.6372907757444146,0.06924136057699137,51,,,"HLA class I histocompatibility antigen, B-58 alpha chain","HLA-B",1.181164089E9,">sp|P10319|1B58_HUMAN HLA class I histocompatibility antigen, B-58 alpha chain OS=Homo sapiens GN=HLA-B PE=1 SV=1"
"Q07864",0.6372169897866888,0.04904908283997706,154,"Used","Positive","DNA polymerase epsilon catalytic subunit A","POLE",1.8229522864E10,">sp|Q07864|DPOE1_HUMAN DNA polymerase epsilon catalytic subunit A OS=Homo sapiens GN=POLE PE=1 SV=5"
"Q9BVC3",0.635071898151867,0.03369571307438275,78,"Used","Positive","Sister chromatid cohesion protein DCC1","DSCC1",1.014669662E9,">sp|Q9BVC3|DCC1_HUMAN Sister chromatid cohesion protein DCC1 OS=Homo sapiens GN=DSCC1 PE=1 SV=2"
"Q9BZX2",0.6309971608004419,0.06383417699320673,209,,,"Uridine-cytidine kinase 2","UCK2",2.183763676E10,">sp|Q9BZX2|UCK2_HUMAN Uridine-cytidine kinase 2 OS=Homo sapiens GN=UCK2 PE=1 SV=1"
"O43502",0.6304265804511714,0.030026214458002753,50,,,"DNA repair protein RAD51 homolog 3","RAD51C",6.1151066E8,">sp|O43502|RA51C_HUMAN DNA repair protein RAD51 homolog 3 OS=Homo sapiens GN=RAD51C PE=1 SV=1"
"P04233-2",0.6283239017069774,0.038696449154719086,80,,,"HLA class II histocompatibility antigen gamma chain","CD74",3.101546797E10,">sp|P04233-2|HG2A_HUMAN Isoform 2 of HLA class II histocompatibility antigen gamma chain OS=Homo sapiens GN=CD74"
"Q29718",0.6280679410706548,0.09614869354148793,72,,,"HLA class I histocompatibility antigen, B-82 alpha chain","HLA-B",7.9466524E8,">sp|Q29718|1B82_HUMAN HLA class I histocompatibility antigen, B-82 alpha chain OS=Homo sapiens GN=HLA-B PE=1 SV=1"
"Q99661;Q99661-2",0.6272956630018104,0.07643916779713568,176,,,"Kinesin-like protein KIF2C","KIF2C",2.016848008E10,">sp|Q99661|KIF2C_HUMAN Kinesin-like protein KIF2C OS=Homo sapiens GN=KIF2C PE=1 SV=2;>sp|Q99661-2|KIF2C_HUMAN Isoform 2 of Kinesin-like protein KIF2C OS=Homo sapiens GN=KIF2C"
"Q9H3Y8;Q9H3Y8-2",0.6270270411796597,0.03677183954673204,52,,,"Pancreatic progenitor cell differentiation and proliferation factor","PPDPF",1.240329803E9,">sp|Q9H3Y8|PPDPF_HUMAN Pancreatic progenitor cell differentiation and proliferation factor OS=Homo sapiens GN=PPDPF PE=3 SV=1;>sp|Q9H3Y8-2|PPDPF_HUMAN Isoform 2 of Pancreatic progenitor cell differentiation and proliferation factor OS=Homo sapiens GN=PPDPF"
"P30504",0.625733798310095,0.08109141890782237,132,,,"HLA class I histocompatibility antigen, Cw-4 alpha chain","HLA-C",7.33493451E9,">sp|P30504|1C04_HUMAN HLA class I histocompatibility antigen, Cw-4 alpha chain OS=Homo sapiens GN=HLA-C PE=1 SV=1"
"P11836",0.624518165005463,0.0741871681428278,70,,,"B-lymphocyte antigen CD20","MS4A1",1.122254461E10,">sp|P11836|CD20_HUMAN B-lymphocyte antigen CD20 OS=Homo sapiens GN=MS4A1 PE=1 SV=1"
"O00182-2;O00182",0.6225021138555655,0.07620332993833301,143,,,"Galectin-9","LGALS9",2.672170002E10,">sp|O00182-2|LEG9_HUMAN Isoform Short of Galectin-9 OS=Homo sapiens GN=LGALS9;>sp|O00182|LEG9_HUMAN Galectin-9 OS=Homo sapiens GN=LGALS9 PE=1 SV=2"
"Q9HBU6;Q9HBU6-2",0.6221816008034882,0.03158613482855202,72,,,"Ethanolamine kinase 1","ETNK1",1.718635065E9,">sp|Q9HBU6|EKI1_HUMAN Ethanolamine kinase 1 OS=Homo sapiens GN=ETNK1 PE=1 SV=1;>sp|Q9HBU6-2|EKI1_HUMAN Isoform 2 of Ethanolamine kinase 1 OS=Homo sapiens GN=ETNK1"
"Q96IR7",0.6221063017159074,0.04322402736102527,89,,,"4-hydroxyphenylpyruvate dioxygenase-like protein","HPDL",7.55141503E9,">sp|Q96IR7|HPDL_HUMAN 4-hydroxyphenylpyruvate dioxygenase-like protein OS=Homo sapiens GN=HPDL PE=1 SV=1"
"Q9H910;Q9H910-3",0.6210884790062938,0.0698303994903804,216,,,"Hematological and neurological expressed 1-like protein","HN1L",5.402303642E10,">sp|Q9H910|HN1L_HUMAN Hematological and neurological expressed 1-like protein OS=Homo sapiens GN=HN1L PE=1 SV=1;>sp|Q9H910-3|HN1L_HUMAN Isoform 3 of Hematological and neurological expressed 1-like protein OS=Homo sapiens GN=HN1L"
"P13747",0.6207099407042692,0.0804240327588979,115,,,"HLA class I histocompatibility antigen, alpha chain E","HLA-E",2.9842226E9,">sp|P13747|HLAE_HUMAN HLA class I histocompatibility antigen, alpha chain E OS=Homo sapiens GN=HLA-E PE=1 SV=3"
"Q9Y5V3;Q9Y5V3-2",0.6198649961115101,0.04096392583398781,104,,,"Melanoma-associated antigen D1","MAGED1",2.74761882E9,">sp|Q9Y5V3|MAGD1_HUMAN Melanoma-associated antigen D1 OS=Homo sapiens GN=MAGED1 PE=1 SV=3;>sp|Q9Y5V3-2|MAGD1_HUMAN Isoform 2 of Melanoma-associated antigen D1 OS=Homo sapiens GN=MAGED1"
"Q9BVW5",0.6189655968084334,0.02510995933067917,49,"Used","Positive","TIMELESS-interacting protein","TIPIN",7.1856123E8,">sp|Q9BVW5|TIPIN_HUMAN TIMELESS-interacting protein OS=Homo sapiens GN=TIPIN PE=1 SV=2"
"Q96B97-2;Q96B97-3",0.6188925181367508,0.05268057071357483,42,,,"SH3 domain-containing kinase-binding protein 1","SH3KBP1",2.280447E7,">sp|Q96B97-2|SH3K1_HUMAN Isoform 2 of SH3 domain-containing kinase-binding protein 1 OS=Homo sapiens GN=SH3KBP1;>sp|Q96B97-3|SH3K1_HUMAN Isoform 3 of SH3 domain-containing kinase-binding protein 1 OS=Homo sapiens GN=SH3KBP1"
"Q9Y2K7;Q9Y2K7-3",0.6186658409393306,0.056269436340310015,169,,,"Lysine-specific demethylase 2A","KDM2A",2.364466226E10,">sp|Q9Y2K7|KDM2A_HUMAN Lysine-specific demethylase 2A OS=Homo sapiens GN=KDM2A PE=1 SV=3;>sp|Q9Y2K7-3|KDM2A_HUMAN Isoform 3 of Lysine-specific demethylase 2A OS=Homo sapiens GN=KDM2A"
"P40692;P40692-3;P40692-2",0.6186123699703467,0.06136525224070346,183,,,"DNA mismatch repair protein Mlh1","MLH1",9.36913182E9,">sp|P40692|MLH1_HUMAN DNA mismatch repair protein Mlh1 OS=Homo sapiens GN=MLH1 PE=1 SV=1;>sp|P40692-3|MLH1_HUMAN Isoform 3 of DNA mismatch repair protein Mlh1 OS=Homo sapiens GN=MLH1;>sp|P40692-2|MLH1_HUMAN Isoform 2 of DNA mismatch repair protein Mlh1 OS="
"Q9Y5V0",0.6181078328057861,0.04920322068388444,101,,,"Zinc finger protein 706","ZNF706",2.13643853E9,">sp|Q9Y5V0|ZN706_HUMAN Zinc finger protein 706 OS=Homo sapiens GN=ZNF706 PE=1 SV=1"
"Q9H098",0.6180211532933969,0.025552273576552972,56,,,"Protein FAM107B","FAM107B",6.35657654E8,">sp|Q9H098|F107B_HUMAN Protein FAM107B OS=Homo sapiens GN=FAM107B PE=1 SV=1"
"Q96HA7;Q96HA7-2",0.617480230259641,0.0392068214901017,113,,,"Tonsoku-like protein","TONSL",1.2232605638E10,">sp|Q96HA7|TONSL_HUMAN Tonsoku-like protein OS=Homo sapiens GN=TONSL PE=1 SV=2;>sp|Q96HA7-2|TONSL_HUMAN Isoform 2 of Tonsoku-like protein OS=Homo sapiens GN=TONSL"
"Q7L513;Q7L513-2;Q7L513-9;Q7L513-10;Q7L513-5;Q7L513-4;Q7L513-14;Q7L513-11;Q7L513-3;Q7L513-12;Q7L513-8",0.6138157625607157,0.06910402276141916,67,,,"Fc receptor-like A","FCRLA",1.52721795E9,">sp|Q7L513|FCRLA_HUMAN Fc receptor-like A OS=Homo sapiens GN=FCRLA PE=1 SV=2;>sp|Q7L513-2|FCRLA_HUMAN Isoform 2 of Fc receptor-like A OS=Homo sapiens GN=FCRLA;>sp|Q7L513-9|FCRLA_HUMAN Isoform 9 of Fc receptor-like A OS=Homo sapiens GN=FCRLA;>sp|Q7L513-10|F"
"P42898;P42898-2",0.6126359047622315,0.05329108995538875,79,,,"Methylenetetrahydrofolate reductase","MTHFR",3.43666144E8,">sp|P42898|MTHR_HUMAN Methylenetetrahydrofolate reductase OS=Homo sapiens GN=MTHFR PE=1 SV=3;>sp|P42898-2|MTHR_HUMAN Isoform 2 of Methylenetetrahydrofolate reductase OS=Homo sapiens GN=MTHFR"
"Q8TDP1;Q8TDP1-2",0.6126052799903333,0.04952500324660829,159,,,"Ribonuclease H2 subunit C","RNASEH2C",1.159246456E10,">sp|Q8TDP1|RNH2C_HUMAN Ribonuclease H2 subunit C OS=Homo sapiens GN=RNASEH2C PE=1 SV=1;>sp|Q8TDP1-2|RNH2C_HUMAN Isoform 2 of Ribonuclease H2 subunit C OS=Homo sapiens GN=RNASEH2C"
"Q14444;Q14444-2",0.6112190556915165,0.06109919546254226,246,,,"Caprin-1","CAPRIN1",1.8801519485E11,">sp|Q14444|CAPR1_HUMAN Caprin-1 OS=Homo sapiens GN=CAPRIN1 PE=1 SV=2;>sp|Q14444-2|CAPR1_HUMAN Isoform 2 of Caprin-1 OS=Homo sapiens GN=CAPRIN1"
"Q15022",0.6111534622981678,0.061506527520757595,153,,,"Polycomb protein SUZ12","SUZ12",2.3789122136E10,">sp|Q15022|SUZ12_HUMAN Polycomb protein SUZ12 OS=Homo sapiens GN=SUZ12 PE=1 SV=3"
"O75534;O75534-2;O75534-4;O75534-3",0.6110544020752504,0.06832256624907489,284,,,"Cold shock domain-containing protein E1","CSDE1",2.274165847E11,">sp|O75534|CSDE1_HUMAN Cold shock domain-containing protein E1 OS=Homo sapiens GN=CSDE1 PE=1 SV=2;>sp|O75534-2|CSDE1_HUMAN Isoform 2 of Cold shock domain-containing protein E1 OS=Homo sapiens GN=CSDE1;>sp|O75534-4|CSDE1_HUMAN Isoform 4 of Cold shock domain"
"Q15080",0.6103909180507628,0.04892671383578078,87,,,"Neutrophil cytosol factor 4","NCF4",2.6313035E9,">sp|Q15080|NCF4_HUMAN Neutrophil cytosol factor 4 OS=Homo sapiens GN=NCF4 PE=1 SV=2"
"Q8IU81",0.6098725067170213,0.049418335254225426,135,,,"Interferon regulatory factor 2-binding protein 1","IRF2BP1",9.274409793E9,">sp|Q8IU81|I2BP1_HUMAN Interferon regulatory factor 2-binding protein 1 OS=Homo sapiens GN=IRF2BP1 PE=1 SV=1"
"Q9ULX3",0.608672341683469,0.06816671130060388,201,,,"RNA-binding protein NOB1","NOB1",1.041851164E10,">sp|Q9ULX3|NOB1_HUMAN RNA-binding protein NOB1 OS=Homo sapiens GN=NOB1 PE=1 SV=1"
"Q9UFW8",0.608499278466622,0.0532241572575566,180,,,"CGG triplet repeat-binding protein 1","CGGBP1",5.927178093E9,">sp|Q9UFW8|CGBP1_HUMAN CGG triplet repeat-binding protein 1 OS=Homo sapiens GN=CGGBP1 PE=1 SV=2"
"P15090",0.6078818166177057,0.0659679632242483,94,,,"Fatty acid-binding protein, adipocyte","FABP4",7.4030704463E10,">sp|P15090|FABP4_HUMAN Fatty acid-binding protein, adipocyte OS=Homo sapiens GN=FABP4 PE=1 SV=3"
"Q9UL17",0.6067855899264203,0.09833155954714658,64,,,"T-box transcription factor TBX21","TBX21",2.7293323E8,">sp|Q9UL17|TBX21_HUMAN T-box transcription factor TBX21 OS=Homo sapiens GN=TBX21 PE=2 SV=1"
"Q9Y448;Q9Y448-2;Q9Y448-3",0.6037171761571253,0.053581596230324935,82,,,"Small kinetochore-associated protein","KNSTRN",1.24676978E9,">sp|Q9Y448|SKAP_HUMAN Small kinetochore-associated protein OS=Homo sapiens GN=KNSTRN PE=1 SV=2;>sp|Q9Y448-2|SKAP_HUMAN Isoform 2 of Small kinetochore-associated protein OS=Homo sapiens GN=KNSTRN;>sp|Q9Y448-3|SKAP_HUMAN Isoform 3 of Small kinetochore-associ"
"Q71RC2;Q71RC2-4;Q71RC2-6;Q71RC2-5;Q71RC2-7",0.603592446189513,0.0583756421084227,202,,,"La-related protein 4","LARP4",1.1666292978E10,">sp|Q71RC2|LARP4_HUMAN La-related protein 4 OS=Homo sapiens GN=LARP4 PE=1 SV=3;>sp|Q71RC2-4|LARP4_HUMAN Isoform 4 of La-related protein 4 OS=Homo sapiens GN=LARP4;>sp|Q71RC2-6|LARP4_HUMAN Isoform 6 of La-related protein 4 OS=Homo sapiens GN=LARP4;>sp|Q71RC"
"Q7Z6J4",0.6021578793891695,0.07399045657523814,79,,,"FYVE, RhoGEF and PH domain-containing protein 2","FGD2",6.14953391E9,">sp|Q7Z6J4|FGD2_HUMAN FYVE, RhoGEF and PH domain-containing protein 2 OS=Homo sapiens GN=FGD2 PE=1 SV=1"
"P78347-2;P78347-4;P78347-3;P78347",0.6017246871961894,0.06809368484483835,286,,,"General transcription factor II-I","GTF2I",3.4126804685E11,">sp|P78347-2|GTF2I_HUMAN Isoform 2 of General transcription factor II-I OS=Homo sapiens GN=GTF2I;>sp|P78347-4|GTF2I_HUMAN Isoform 4 of General transcription factor II-I OS=Homo sapiens GN=GTF2I;>sp|P78347-3|GTF2I_HUMAN Isoform 3 of General transcription fa"
"Q99622",0.6003237221402626,0.06888837086207925,152,,,"Protein C10","C12orf57",6.415415883E9,">sp|Q99622|C10_HUMAN Protein C10 OS=Homo sapiens GN=C12orf57 PE=1 SV=1"
"P19397",0.5992504407511401,0.06431102409791445,92,,,"Leukocyte surface antigen CD53","CD53",1.81054946E9,">sp|P19397|CD53_HUMAN Leukocyte surface antigen CD53 OS=Homo sapiens GN=CD53 PE=1 SV=1"
"P26358;P26358-3",0.599127577589993,0.04619221246567213,65,,,"DNA (cytosine-5)-methyltransferase 1","DNMT1",2.66215323E8,">sp|P26358|DNMT1_HUMAN DNA (cytosine-5)-methyltransferase 1 OS=Homo sapiens GN=DNMT1 PE=1 SV=2;>sp|P26358-3|DNMT1_HUMAN Isoform 3 of DNA (cytosine-5)-methyltransferase 1 OS=Homo sapiens GN=DNMT1"
"O75792",0.5987947581279643,0.05169589121907537,193,,,"Ribonuclease H2 subunit A","RNASEH2A",2.085160202E10,">sp|O75792|RNH2A_HUMAN Ribonuclease H2 subunit A OS=Homo sapiens GN=RNASEH2A PE=1 SV=2"
"Q9BY44;Q9BY44-3;Q9BY44-4;Q9BY44-2",0.5986304683515404,0.0648230246602541,273,,,"Eukaryotic translation initiation factor 2A;Eukaryotic translation initiation factor 2A, N-terminally processed","EIF2A",1.2460633846E11,">sp|Q9BY44|EIF2A_HUMAN Eukaryotic translation initiation factor 2A OS=Homo sapiens GN=EIF2A PE=1 SV=3;>sp|Q9BY44-3|EIF2A_HUMAN Isoform 3 of Eukaryotic translation initiation factor 2A OS=Homo sapiens GN=EIF2A;>sp|Q9BY44-4|EIF2A_HUMAN Isoform 4 of Eukaryoti"
"Q9NRL2;Q9NRL2-2",0.5973428497168739,0.05163949996787085,232,,,"Bromodomain adjacent to zinc finger domain protein 1A","BAZ1A",5.532114016E10,">sp|Q9NRL2|BAZ1A_HUMAN Bromodomain adjacent to zinc finger domain protein 1A OS=Homo sapiens GN=BAZ1A PE=1 SV=2;>sp|Q9NRL2-2|BAZ1A_HUMAN Isoform 2 of Bromodomain adjacent to zinc finger domain protein 1A OS=Homo sapiens GN=BAZ1A"
"Q9NV56",0.5967345084574055,0.046114330287644056,131,,,"MRG/MORF4L-binding protein","MRGBP",1.669078346E9,">sp|Q9NV56|MRGBP_HUMAN MRG/MORF4L-binding protein OS=Homo sapiens GN=MRGBP PE=1 SV=1"
"P16188",0.5965112820734942,0.09071581340757158,68,,,"HLA class I histocompatibility antigen, A-30 alpha chain","HLA-A",2.51549543E9,">sp|P16188|1A30_HUMAN HLA class I histocompatibility antigen, A-30 alpha chain OS=Homo sapiens GN=HLA-A PE=1 SV=2"
"Q9UHI6",0.596354790760245,0.06693968275079856,246,,,"Probable ATP-dependent RNA helicase DDX20","DDX20",1.8137067728E10,">sp|Q9UHI6|DDX20_HUMAN Probable ATP-dependent RNA helicase DDX20 OS=Homo sapiens GN=DDX20 PE=1 SV=2"
"Q13257",0.5955653043513777,0.05688902643282191,170,,,"Mitotic spindle assembly checkpoint protein MAD2A","MAD2L1",1.6058397E10,">sp|Q13257|MD2L1_HUMAN Mitotic spindle assembly checkpoint protein MAD2A OS=Homo sapiens GN=MAD2L1 PE=1 SV=1"
"Q14894",0.5952922713086733,0.08853041149963181,88,,,"Ketimine reductase mu-crystallin","CRYM",5.72311545E9,">sp|Q14894|CRYM_HUMAN Ketimine reductase mu-crystallin OS=Homo sapiens GN=CRYM PE=1 SV=1"
"P49005",0.5950612477954417,0.06846805075463187,201,"Used","Positive","DNA polymerase delta subunit 2","POLD2",2.6223174566E10,">sp|P49005|DPOD2_HUMAN DNA polymerase delta subunit 2 OS=Homo sapiens GN=POLD2 PE=1 SV=1"
"Q15782-5;Q15782-6",0.5943995571568638,0.06314578868853733,65,,,"Chitinase-3-like protein 2","CHI3L2",3.0877444E8,">sp|Q15782-5|CH3L2_HUMAN Isoform 2 of Chitinase-3-like protein 2 OS=Homo sapiens GN=CHI3L2;>sp|Q15782-6|CH3L2_HUMAN Isoform 3 of Chitinase-3-like protein 2 OS=Homo sapiens GN=CHI3L2"
"Q92558",0.5933775320301343,0.02681336221747878,31,,,"Wiskott-Aldrich syndrome protein family member 1","WASF1",1.086917197E9,">sp|Q92558|WASF1_HUMAN Wiskott-Aldrich syndrome protein family member 1 OS=Homo sapiens GN=WASF1 PE=1 SV=1"
"Q9Y6X9;Q9Y6X9-2",0.5927793297724773,0.0680748729649748,165,,,"MORC family CW-type zinc finger protein 2","MORC2",7.80369288E9,">sp|Q9Y6X9|MORC2_HUMAN MORC family CW-type zinc finger protein 2 OS=Homo sapiens GN=MORC2 PE=1 SV=2;>sp|Q9Y6X9-2|MORC2_HUMAN Isoform 2 of MORC family CW-type zinc finger protein 2 OS=Homo sapiens GN=MORC2"
"Q95IE3",0.5920703687565111,0.09794137528530127,66,,,"HLA class II histocompatibility antigen, DRB1-12 beta chain","HLA-DRB1",2.3154851E9,">sp|Q95IE3|2B1C_HUMAN HLA class II histocompatibility antigen, DRB1-12 beta chain OS=Homo sapiens GN=HLA-DRB1 PE=1 SV=1"
"P16189",0.5915758418649715,0.08026490262510401,85,,,"HLA class I histocompatibility antigen, A-31 alpha chain","HLA-A",1.61509312E9,">sp|P16189|1A31_HUMAN HLA class I histocompatibility antigen, A-31 alpha chain OS=Homo sapiens GN=HLA-A PE=1 SV=2"
"Q8N954;Q8N954-2",0.5907149221568053,0.03638987043233784,94,,,"G patch domain-containing protein 11","GPATCH11",1.99797732E9,">sp|Q8N954|GPT11_HUMAN G patch domain-containing protein 11 OS=Homo sapiens GN=GPATCH11 PE=1 SV=3;>sp|Q8N954-2|GPT11_HUMAN Isoform 2 of G patch domain-containing protein 11 OS=Homo sapiens GN=GPATCH11"
"Q9HAW4;Q9HAW4-3;Q9HAW4-2",0.5896407718057922,0.029784706289790342,51,"Used","Positive","Claspin","CLSPN",5.51962909E9,">sp|Q9HAW4|CLSPN_HUMAN Claspin OS=Homo sapiens GN=CLSPN PE=1 SV=3;>sp|Q9HAW4-3|CLSPN_HUMAN Isoform 3 of Claspin OS=Homo sapiens GN=CLSPN;>sp|Q9HAW4-2|CLSPN_HUMAN Isoform 2 of Claspin OS=Homo sapiens GN=CLSPN"
"Q9UKT9;Q9UKT9-7;Q9UKT9-4;Q9UKT9-3;Q9UKT9-9;Q9UKT9-8;Q9UKT9-6;Q9UKT9-2;Q9UKT9-5;Q9UKT9-15;Q9UKT9-10;Q9UKT9-13;Q9UKT9-14;Q9UKT9-11",0.5891731745393051,0.049075014004959394,87,,,"Zinc finger protein Aiolos","IKZF3",2.63274406E9,">sp|Q9UKT9|IKZF3_HUMAN Zinc finger protein Aiolos OS=Homo sapiens GN=IKZF3 PE=1 SV=2;>sp|Q9UKT9-7|IKZF3_HUMAN Isoform 7 of Zinc finger protein Aiolos OS=Homo sapiens GN=IKZF3;>sp|Q9UKT9-4|IKZF3_HUMAN Isoform 4 of Zinc finger protein Aiolos OS=Homo sapiens"
"P04183",0.588114538590706,0.05972336918740462,188,,,"Thymidine kinase, cytosolic","TK1",2.335395701E10,">sp|P04183|KITH_HUMAN Thymidine kinase, cytosolic OS=Homo sapiens GN=TK1 PE=1 SV=2"
"Q9NR33",0.5873577548784041,0.038099922045079185,104,"Used","Positive","DNA polymerase epsilon subunit 4","POLE4",6.85258648E8,">sp|Q9NR33|DPOE4_HUMAN DNA polymerase epsilon subunit 4 OS=Homo sapiens GN=POLE4 PE=1 SV=2"
"P48307-2;P48307",0.5873028145468808,0.03291301368716806,39,,,"Tissue factor pathway inhibitor 2","TFPI2",6.7004787E9,">sp|P48307-2|TFPI2_HUMAN Isoform 2 of Tissue factor pathway inhibitor 2 OS=Homo sapiens GN=TFPI2;>sp|P48307|TFPI2_HUMAN Tissue factor pathway inhibitor 2 OS=Homo sapiens GN=TFPI2 PE=1 SV=1"
"Q6P6B1",0.5867900534777256,0.07869492840829058,62,,,"Glutamate-rich protein 5","ERICH5",2.1388113E8,">sp|Q6P6B1|ERIC5_HUMAN Glutamate-rich protein 5 OS=Homo sapiens GN=ERICH5 PE=2 SV=1"
"Q00013;Q00013-2",0.5866209388749134,0.07845227081546836,137,,,"55 kDa erythrocyte membrane protein","MPP1",2.203729458E10,">sp|Q00013|EM55_HUMAN 55 kDa erythrocyte membrane protein OS=Homo sapiens GN=MPP1 PE=1 SV=2;>sp|Q00013-2|EM55_HUMAN Isoform 2 of 55 kDa erythrocyte membrane protein OS=Homo sapiens GN=MPP1"
"P18627;P18627-2",0.5862271542057623,0.07270061339643477,45,,,"Lymphocyte activation gene 3 protein","LAG3",3.3739845E7,">sp|P18627|LAG3_HUMAN Lymphocyte activation gene 3 protein OS=Homo sapiens GN=LAG3 PE=1 SV=5;>sp|P18627-2|LAG3_HUMAN Isoform 2 of Lymphocyte activation gene 3 protein OS=Homo sapiens GN=LAG3"
"Q92623",0.5858991511528368,0.05606424399306224,73,,,"Tetratricopeptide repeat protein 9A","TTC9",3.5970546E8,">sp|Q92623|TTC9A_HUMAN Tetratricopeptide repeat protein 9A OS=Homo sapiens GN=TTC9 PE=2 SV=3"
"Q9UHD8-5;Q9UHD8-7;Q9UHD8-2;Q9UHD8-3;Q9UHD8-9;Q9UHD8-8",0.5851157500453206,0.029346001550438105,30,,,"Septin-9","SEPT9",2.35023066E9,">sp|Q9UHD8-5|SEPT9_HUMAN Isoform 5 of Septin-9 OS=Homo sapiens GN=SEPT9;>sp|Q9UHD8-7|SEPT9_HUMAN Isoform 7 of Septin-9 OS=Homo sapiens GN=SEPT9;>sp|Q9UHD8-2|SEPT9_HUMAN Isoform 2 of Septin-9 OS=Homo sapiens GN=SEPT9;>sp|Q9UHD8-3|SEPT9_HUMAN Isoform 3 of Se"
"Q5T7W0-2;Q5T7W0-4;Q5T7W0",0.5836468522150002,0.03793915262031196,39,,,"Zinc finger protein 618","ZNF618",2.52577623E9,">sp|Q5T7W0-2|ZN618_HUMAN Isoform 2 of Zinc finger protein 618 OS=Homo sapiens GN=ZNF618;>sp|Q5T7W0-4|ZN618_HUMAN Isoform 4 of Zinc finger protein 618 OS=Homo sapiens GN=ZNF618;>sp|Q5T7W0|ZN618_HUMAN Zinc finger protein 618 OS=Homo sapiens GN=ZNF618 PE=1 SV"
"P28340",0.5834315494555185,0.06967782539299675,230,"Used","Positive","DNA polymerase delta catalytic subunit","POLD1",9.4130521988E10,">sp|P28340|DPOD1_HUMAN DNA polymerase delta catalytic subunit OS=Homo sapiens GN=POLD1 PE=1 SV=2"
"Q9Y5Q8-3",0.5830875298638452,0.07166780542158269,215,,,"General transcription factor 3C polypeptide 5","GTF3C5",1.730917473E10,">sp|Q9Y5Q8-3|TF3C5_HUMAN Isoform 3 of General transcription factor 3C polypeptide 5 OS=Homo sapiens GN=GTF3C5"
"Q9UKE5-6;Q9UKE5-8",0.5813752967573993,0.037751691072194976,30,,,,,5.896283E7,">sp|Q9UKE5-6|TNIK_HUMAN Isoform 6 of TRAF2 and NCK-interacting protein kinase OS=Homo sapiens GN=TNIK;>sp|Q9UKE5-8|TNIK_HUMAN Isoform 8 of TRAF2 and NCK-interacting protein kinase OS=Homo sapiens GN=TNIK"
